concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
40490497	Arthritis of hand	Condition	SNOMED	Clinical Finding	S	448589005	2011-07-31	2099-12-31	
45757561	Mild to moderate hearing loss	Condition	SNOMED	Clinical Finding	S	21451000119101	2015-01-31	2099-12-31	
43020627	Thrombosis of aortic valve	Condition	SNOMED	Clinical Finding	S	457687006	2013-01-31	2099-12-31	
4164315	No organ AND/OR tissue, other than fallopian tube, macroscopically involved by tumor	Condition	SNOMED	Clinical Finding	S	399419008	1970-01-01	2099-12-31	
4187739	Infection due to Mycobacterium phlei	Condition	SNOMED	Clinical Finding	S	373052006	1970-01-01	2099-12-31	
4266704	Early morning cough	Condition	SNOMED	Clinical Finding	S	62618004	1970-01-01	2099-12-31	
4119791	Micronodular pulmonary ossification	Condition	SNOMED	Clinical Finding	S	233716007	1970-01-01	2099-12-31	
4038489	Gastrojejunal ulcer with perforation but without obstruction	Condition	SNOMED	Clinical Finding	S	11818002	1970-01-01	2099-12-31	
4014718	Placental abnormality	Condition	SNOMED	Clinical Finding	S	169957005	1970-01-01	2099-12-31	
4050919	Deficiency of coenzyme-A transferase	Condition	SNOMED	Clinical Finding	S	124404001	1970-01-01	2099-12-31	
4139394	Dilutional hyponatremia	Condition	SNOMED	Clinical Finding	S	307201006	1970-01-01	2099-12-31	
4038534	Laceration of brain with open intracranial wound	Condition	SNOMED	Clinical Finding	S	22819008	1970-01-01	2099-12-31	
4115020	Thoughts of arson	Condition	SNOMED	Clinical Finding	S	285264000	1970-01-01	2099-12-31	
4146738	Id reaction	Condition	SNOMED	Clinical Finding	S	3014005	1970-01-01	2099-12-31	
4103516	Rheumatoid carditis	Condition	SNOMED	Clinical Finding	S	28880005	1970-01-01	2099-12-31	
4090400	Hairy ear	Condition	SNOMED	Clinical Finding	S	247246005	1970-01-01	2099-12-31	
4103824	Absent pin prick discrimination	Condition	SNOMED	Clinical Finding	S	299927006	1970-01-01	2099-12-31	
4172831	Baby kicks a lot	Condition	SNOMED	Clinical Finding	S	276368003	1970-01-01	2099-12-31	
4029890	Familial defective apolipoprotein B-100	Condition	SNOMED	Clinical Finding	S	238081000	1970-01-01	2099-12-31	
4270867	Bullous extragenital lichen sclerosus	Condition	SNOMED	Clinical Finding	S	402422009	1970-01-01	2099-12-31	
4092565	Uterine prolapse	Condition	SNOMED	Clinical Finding	S	24976005	1970-01-01	2099-12-31	
4125604	Rapid expulsion of placenta	Condition	SNOMED	Clinical Finding	S	289235002	1970-01-01	2099-12-31	
4178553	Liver calculus	Condition	SNOMED	Clinical Finding	S	297288000	1970-01-01	2099-12-31	
4235914	Deficiency of alkaline phosphomonoesterase	Condition	SNOMED	Clinical Finding	S	360781002	1970-01-01	2099-12-31	
4157348	Bloody nipple discharge	Condition	SNOMED	Clinical Finding	S	290113009	1970-01-01	2099-12-31	
4342641	Chronic peptic ulcer of stomach	Condition	SNOMED	Clinical Finding	S	235649007	1970-01-01	2099-12-31	
4256761	Imaging result abnormal	Condition	SNOMED	Clinical Finding	S	408574004	1970-01-01	2099-12-31	
4056267	Ear swab culture positive	Condition	SNOMED	Clinical Finding	S	168293008	1970-01-01	2099-12-31	
4062268	Hemorrhoids in pregnancy and the puerperium - delivered	Condition	SNOMED	Clinical Finding	S	200251000	1970-01-01	2099-12-31	
4153393	Needle stick injury of cheek	Condition	SNOMED	Clinical Finding	S	283605007	1970-01-01	2099-12-31	
4131926	Superior medial inguinal lymphadenopathy	Condition	SNOMED	Clinical Finding	S	127203000	1970-01-01	2099-12-31	
44806109	Coronary microvascular disease	Condition	SNOMED	Clinical Finding	S	810681000000101	2014-04-01	2099-12-31	
45757364	Infection due to Staphylococcus Coagulase negative	Condition	SNOMED	Clinical Finding	S	120821000119107	2015-01-31	2099-12-31	
36716880	Gastric ulcer caused by chemical	Condition	SNOMED	Clinical Finding	S	723105009	2017-01-31	2099-12-31	
36717401	Cardiocranial syndrome Pfeiffer type	Condition	SNOMED	Clinical Finding	S	720606005	2017-01-31	2099-12-31	
4075236	Occupational eczema	Condition	SNOMED	Clinical Finding	S	225055005	1970-01-01	2099-12-31	
4134585	Disorder of maxilla	Condition	SNOMED	Clinical Finding	S	128234004	1970-01-01	2099-12-31	
4047771	Family gentianaceae poisoning	Condition	SNOMED	Clinical Finding	S	123929005	1970-01-01	2099-12-31	
40389902	Neoplasm of uncertain behavior of pleura, thymus and mediastinum	Condition	SNOMED	Clinical Finding		189426007	1970-01-01	2099-12-31	
4239812	Sedative, hypnotic AND/OR anxiolytic-induced sleep disorder	Condition	SNOMED	Clinical Finding	S	57588009	1970-01-01	2099-12-31	
4186404	Neonatal botulism	Condition	SNOMED	Clinical Finding	S	414820001	1970-01-01	2099-12-31	
194560	Amebic liver abscess	Condition	SNOMED	Clinical Finding	S	75119003	1970-01-01	2099-12-31	
4091949	Partial larynx	Condition	SNOMED	Clinical Finding	S	249436002	1970-01-01	2099-12-31	
72697	Fetus with chromosomal abnormality - delivered	Condition	SNOMED	Clinical Finding	S	199526007	1970-01-01	2099-12-31	
4313655	Neoplasm of uncertain behavior of parietal lobe	Condition	SNOMED	Clinical Finding	S	94986003	1970-01-01	2099-12-31	
4217239	O/E - decreased level of consciousness	Condition	SNOMED	Clinical Finding	S	417473004	1970-01-01	2099-12-31	
4013899	Open fracture acetabulum, anterior lip alone	Condition	SNOMED	Clinical Finding	S	208155003	1970-01-01	2099-12-31	
4231885	Narcosis	Condition	SNOMED	Clinical Finding	S	90172009	1970-01-01	2099-12-31	
4101600	Hemophilia carrier	Condition	SNOMED	Clinical Finding	S	191301000	1970-01-01	2099-12-31	
4290623	Tuberculous pyelitis	Condition	SNOMED	Clinical Finding	S	37133005	1970-01-01	2099-12-31	
4103128	Acute confusional state, of infective origin	Condition	SNOMED	Clinical Finding	S	191502008	1970-01-01	2099-12-31	
4266140	Finding related to ability to negotiate obstacles	Condition	SNOMED	Clinical Finding	S	365093000	1970-01-01	2099-12-31	
36713507	Intramural hemorrhage of stomach	Condition	SNOMED	Clinical Finding	S	717868009	2017-01-31	2099-12-31	
40491835	Epidermoid cyst of skin of neck	Condition	SNOMED	Clinical Finding	S	447231001	2011-01-31	2099-12-31	
37396460	Acquired deformity of knee joint	Condition	SNOMED	Clinical Finding	S	716276009	2016-07-31	2099-12-31	
37017608	Lumbosacral spondylosis with root compression	Condition	SNOMED	Clinical Finding	S	713911007	2016-01-31	2099-12-31	
45766078	Prosthetic mitral valve stenosis	Condition	SNOMED	Clinical Finding	S	703167007	2015-01-31	2099-12-31	
4120579	Able to plan	Condition	SNOMED	Clinical Finding	S	286848005	1970-01-01	2099-12-31	
4108960	Pigmented epithelial disseminated retinitis	Condition	SNOMED	Clinical Finding	S	193446007	1970-01-01	2099-12-31	
378768	Acute sanguinous otitis media	Condition	SNOMED	Clinical Finding	S	77478005	1970-01-01	2099-12-31	
201688	Delay when starting to pass urine	Condition	SNOMED	Clinical Finding	S	5972002	1970-01-01	2099-12-31	
4105746	Lactase deficiency in diseases other than of the small intestine	Condition	SNOMED	Clinical Finding	S	29512005	1970-01-01	2099-12-31	
4270724	Chronic seborrheic otitis externa	Condition	SNOMED	Clinical Finding	S	402208007	1970-01-01	2099-12-31	
4062293	O/E - clumsy	Condition	SNOMED	Clinical Finding	S	163775006	1970-01-01	2099-12-31	
4307744	Sialidosis	Condition	SNOMED	Clinical Finding	S	38795005	1970-01-01	2099-12-31	
194408	Hydroureter	Condition	SNOMED	Clinical Finding	S	69758005	1970-01-01	2099-12-31	
4093352	Anal mucosa finding	Condition	SNOMED	Clinical Finding	S	249632006	1970-01-01	2099-12-31	
4017534	Closed traumatic subluxation sternoclavicular joint	Condition	SNOMED	Clinical Finding	S	209213007	1970-01-01	2099-12-31	
4244497	Carcinoma in situ of islets of Langerhans	Condition	SNOMED	Clinical Finding	S	92619003	1970-01-01	2099-12-31	
4341659	Ichthyosis congenita with biliary atresia	Condition	SNOMED	Clinical Finding	S	235916001	1970-01-01	2099-12-31	
4150456	Spondyloepiphyseal dysplasia congenita	Condition	SNOMED	Clinical Finding	S	278713008	1970-01-01	2099-12-31	
4057355	Open crush injury, upper arm	Condition	SNOMED	Clinical Finding	S	211559002	1970-01-01	2099-12-31	
4270836	Finding related to ability to avoid obstacles when running	Condition	SNOMED	Clinical Finding	S	364847009	1970-01-01	2099-12-31	
45757361	Mottled teeth	Condition	SNOMED	Clinical Finding	S	120541000119103	2015-01-31	2099-12-31	
4328824	Pseudoarthrosis of spine	Condition	SNOMED	Clinical Finding	S	430962009	2009-01-31	2099-12-31	
37016725	Frequent headache	Condition	SNOMED	Clinical Finding	S	712831003	2016-01-31	2099-12-31	
40491360	First degree burn of face	Condition	SNOMED	Clinical Finding	S	447157009	2011-01-31	2099-12-31	
36715658	Posterior cord syndrome of cervical spinal cord at C4 level	Condition	SNOMED	Clinical Finding	S	721393005	2017-01-31	2099-12-31	
73609	Open fracture of clavicle	Condition	SNOMED	Clinical Finding	S	111637008	1970-01-01	2099-12-31	
4090416	Finding of conductivity of sound	Condition	SNOMED	Clinical Finding	S	247308000	1970-01-01	2099-12-31	
4079689	Hodgkin's disease, nodular sclerosis - lymphocytic predominance	Condition	SNOMED	Clinical Finding	S	277610002	1970-01-01	2099-12-31	
4091219	Must urinate repeatedly to empty bladder	Condition	SNOMED	Clinical Finding	S	249289004	1970-01-01	2099-12-31	
4036073	Physical tolerance to drug	Condition	SNOMED	Clinical Finding	S	228434000	1970-01-01	2099-12-31	
4342899	Vomiting - infective	Condition	SNOMED	Clinical Finding	S	236062000	1970-01-01	2099-12-31	
4092819	Cutaneous and mucocutaneous bartonellosis	Condition	SNOMED	Clinical Finding	S	186826000	1970-01-01	2099-12-31	
4308589	Leakage of cardiac device	Condition	SNOMED	Clinical Finding	S	83722004	1970-01-01	2099-12-31	
4203096	Lung mass	Condition	SNOMED	Clinical Finding	S	309529002	1970-01-01	2099-12-31	
4115125	Carcinoma in situ of anterior two-thirds of tongue - lateral margin	Condition	SNOMED	Clinical Finding	S	254409008	1970-01-01	2099-12-31	
4158977	Retinoblastoma	Condition	SNOMED	Clinical Finding	S	370967009	1970-01-01	2099-12-31	
4011670	Closed traumatic subluxation patellofemoral joint, medial	Condition	SNOMED	Clinical Finding	S	208955002	1970-01-01	2099-12-31	
4099273	Pentamidine adverse reaction	Condition	SNOMED	Clinical Finding	S	293064008	1970-01-01	2099-12-31	
4098171	Subacute confusional state, of metabolic origin	Condition	SNOMED	Clinical Finding	S	191511008	1970-01-01	2099-12-31	
4207924	Collapse of cervical vertebra due to osteoporosis	Condition	SNOMED	Clinical Finding	S	311806008	1970-01-01	2099-12-31	
4091666	Rapid first stage of labor	Condition	SNOMED	Clinical Finding	S	249144005	1970-01-01	2099-12-31	
4283232	Crushing injury of ear	Condition	SNOMED	Clinical Finding	S	67070005	1970-01-01	2099-12-31	
4287845	Congenital mesenteroaxial volvulus of stomach	Condition	SNOMED	Clinical Finding	S	68914007	1970-01-01	2099-12-31	
4113210	Secondary tubal infertility	Condition	SNOMED	Clinical Finding	S	198453001	1970-01-01	2099-12-31	
4265760	Philodendron species poisoning	Condition	SNOMED	Clinical Finding	S	62094004	1970-01-01	2099-12-31	
4241185	T1: Tumor limited to one subsite of supraglottis with normal vocal cord mobility	Condition	SNOMED	Clinical Finding	S	369845003	1970-01-01	2099-12-31	
4092361	Malignant neoplasm of connective and soft tissue of sacrum or coccyx	Condition	SNOMED	Clinical Finding	S	188023004	1970-01-01	2099-12-31	
4343917	Arthritis caused by spirochaetale infection	Condition	SNOMED	Clinical Finding	S	239781004	1970-01-01	2099-12-31	
4344393	Pathological subluxation of joint	Condition	SNOMED	Clinical Finding	S	239751007	1970-01-01	2099-12-31	
45766164	Heart failure with reduced ejection fraction	Condition	SNOMED	Clinical Finding	S	703272007	2015-01-31	2099-12-31	
40490922	Cholesterin granuloma of mastoid	Condition	SNOMED	Clinical Finding	S	447102007	2011-01-31	2099-12-31	
4228423	Hysterical macropsia	Condition	SNOMED	Clinical Finding	S	421741002	1970-01-01	2099-12-31	
4323127	Postoperative cataract syndrome	Condition	SNOMED	Clinical Finding	S	70388009	1970-01-01	2099-12-31	
4311605	Distance vision 20/30	Condition	SNOMED	Clinical Finding	S	424703005	1970-01-01	2099-12-31	
4275519	Sounds associated with eye movement - finding	Condition	SNOMED	Clinical Finding	S	366091006	1970-01-01	2099-12-31	
4112009	Acute erythematous tonsillitis	Condition	SNOMED	Clinical Finding	S	195666007	1970-01-01	2099-12-31	
4343235	Wound discharge	Condition	SNOMED	Clinical Finding	S	239164002	1970-01-01	2099-12-31	
4072373	Injury due to biological warfare	Condition	SNOMED	Clinical Finding	S	243061001	1970-01-01	2099-12-31	
195223	Renal carnitine transport defect	Condition	SNOMED	Clinical Finding	S	21764004	1970-01-01	2099-12-31	
4036650	Decreased 17-ketosteroids level	Condition	SNOMED	Clinical Finding	S	131050004	1970-01-01	2099-12-31	
4092473	Moderate open angle	Condition	SNOMED	Clinical Finding	S	251724004	1970-01-01	2099-12-31	
78560	Congenital anomaly of foot	Condition	SNOMED	Clinical Finding	S	253966001	1970-01-01	2099-12-31	
4130157	Abnormality of glicentin secretion	Condition	SNOMED	Clinical Finding	S	237587009	1970-01-01	2099-12-31	
4012213	Abdominal weakness	Condition	SNOMED	Clinical Finding	S	162239000	1970-01-01	2099-12-31	
4030055	Uninodular goiter	Condition	SNOMED	Clinical Finding	S	237569006	1970-01-01	2099-12-31	
4079860	Umbilical polyp of newborn	Condition	SNOMED	Clinical Finding	S	276618000	1970-01-01	2099-12-31	
4174304	Umbilical sepsis	Condition	SNOMED	Clinical Finding	S	276678006	1970-01-01	2099-12-31	
433051	Extradural hemorrhage following injury with open intracranial wound, with no loss of consciousness	Condition	SNOMED	Clinical Finding	S	209978003	1970-01-01	2099-12-31	
4313500	Neoplasm of uncertain behavior of femur	Condition	SNOMED	Clinical Finding	S	94838006	1970-01-01	2099-12-31	
4223226	Gastric ulcer with perforation but without obstruction	Condition	SNOMED	Clinical Finding	S	84038009	1970-01-01	2099-12-31	
4201444	Anemia due to riboflavin deficiency	Condition	SNOMED	Clinical Finding	S	51667002	1970-01-01	2099-12-31	
4115377	Juvenile arthritis in Crohn's disease	Condition	SNOMED	Clinical Finding	S	201805000	1970-01-01	2099-12-31	
4121627	Brachial artery embolus	Condition	SNOMED	Clinical Finding	S	233974006	1970-01-01	2099-12-31	
4085495	Long-term memory within normal limits	Condition	SNOMED	Clinical Finding	S	247587007	1970-01-01	2099-12-31	
258354	Pulmonary African histoplasmosis	Condition	SNOMED	Clinical Finding	S	187052004	1970-01-01	2099-12-31	
4299151	Leukemic infiltration of skin in hairy-cell leukemia	Condition	SNOMED	Clinical Finding	S	404139001	1970-01-01	2099-12-31	
4112681	Chronic pulmonary fibrosis due to chemical fumes	Condition	SNOMED	Clinical Finding	S	196028003	1970-01-01	2099-12-31	
4188531	Infection due to Mycobacterium diernhoferi	Condition	SNOMED	Clinical Finding	S	373024002	1970-01-01	2099-12-31	
36716264	Severe X-linked intellectual disability Gustavson type	Condition	SNOMED	Clinical Finding	S	722213009	2017-01-31	2099-12-31	
43020509	Failure of growth of fetal right cardiac ventricle	Condition	SNOMED	Clinical Finding	S	470750006	2013-01-31	2099-12-31	
36717648	Severe nutritional stunting in infancy childhood and adolescence	Condition	SNOMED	Clinical Finding	S	717930008	2017-01-31	2099-12-31	
36714534	X-linked spinocerebellar ataxia type 3	Condition	SNOMED	Clinical Finding	S	719817002	2017-01-31	2099-12-31	
36712712	Primary basal cell carcinoma of left ear	Condition	SNOMED	Clinical Finding	S	1079101000119105	2017-01-31	2099-12-31	
45768982	Primary squamous cell carcinoma of lateral wall of oropharynx	Condition	SNOMED	Clinical Finding	S	707535004	2015-01-31	2099-12-31	
44811180	Glenoid superior labrum anterior to posterior tear	Condition	SNOMED	Clinical Finding	S	892011000000101	2014-04-01	2099-12-31	
4179676	Stenosis of lateral recess of lumbar spine	Condition	SNOMED	Clinical Finding	S	427923007	2008-01-31	2099-12-31	
4317841	Perforation of pharynx	Condition	SNOMED	Clinical Finding	S	95205002	1970-01-01	2099-12-31	
4049853	Deficiency of dihydroorotase	Condition	SNOMED	Clinical Finding	S	124516005	1970-01-01	2099-12-31	
4317228	Adverse reaction to mercaptomerin	Condition	SNOMED	Clinical Finding	S	218969006	1970-01-01	2099-12-31	
4219968	Conjunctivitis associated with dermatitis herpetiformis	Condition	SNOMED	Clinical Finding	S	417701000	1970-01-01	2099-12-31	
4110432	Carcinoma of submandibular gland	Condition	SNOMED	Clinical Finding	S	254465004	1970-01-01	2099-12-31	
4032920	Perineal laceration involving vagina	Condition	SNOMED	Clinical Finding	S	14825005	1970-01-01	2099-12-31	
4169991	Supination deformity of the foot	Condition	SNOMED	Clinical Finding	S	275353009	1970-01-01	2099-12-31	
441706	Closed traumatic dislocation, midtarsal joint	Condition	SNOMED	Clinical Finding	S	208990005	1970-01-01	2099-12-31	
4177637	Medial plantar nerve lesion	Condition	SNOMED	Clinical Finding	S	298133007	1970-01-01	2099-12-31	
4247268	Onychotillomania	Condition	SNOMED	Clinical Finding	S	60259009	1970-01-01	2099-12-31	
28060	Streptococcal sore throat	Condition	SNOMED	Clinical Finding	S	43878008	1970-01-01	2099-12-31	
138682	Herpes zoster auricularis	Condition	SNOMED	Clinical Finding	S	21954000	1970-01-01	2099-12-31	
4237587	Bacillary angiomatosis	Condition	SNOMED	Clinical Finding	S	58213005	1970-01-01	2099-12-31	
4035691	Increased melanocyte stimulating hormone level	Condition	SNOMED	Clinical Finding	S	131014006	1970-01-01	2099-12-31	
4201901	Pigmented hairy epidermal nevus	Condition	SNOMED	Clinical Finding	S	5387003	1970-01-01	2099-12-31	
4094965	Fort Bragg Fever	Condition	SNOMED	Clinical Finding	S	26275000	1970-01-01	2099-12-31	
4002333	Talipes equinus	Condition	SNOMED	Clinical Finding	S	10989008	1970-01-01	2099-12-31	
4169812	Uterus fixed	Condition	SNOMED	Clinical Finding	S	276365000	1970-01-01	2099-12-31	
4221117	Pornographomania	Condition	SNOMED	Clinical Finding	S	82870007	1970-01-01	2099-12-31	
4033862	Gustatory hyperhidrosis	Condition	SNOMED	Clinical Finding	S	238758008	1970-01-01	2099-12-31	
4079056	Simple partial seizure with somatosensory or special sensory dysfunction	Condition	SNOMED	Clinical Finding	S	246533006	1970-01-01	2099-12-31	
4328100	Familial renal iminoglycinuria	Condition	SNOMED	Clinical Finding	S	75652008	1970-01-01	2099-12-31	
4026920	Conversation content rational	Condition	SNOMED	Clinical Finding	S	225922003	1970-01-01	2099-12-31	
4106526	Fishing hook in heel	Condition	SNOMED	Clinical Finding	S	283228004	1970-01-01	2099-12-31	
46269876	Intestinal obstruction due to Crohn's disease of large intestine	Condition	SNOMED	Clinical Finding	S	1085781000119107	2015-07-31	2099-12-31	
4236819	Acquired choledochal cyst	Condition	SNOMED	Clinical Finding	S	441285006	2009-01-31	2099-12-31	
40482277	Steatohepatitis	Condition	SNOMED	Clinical Finding	S	442191002	2009-07-31	2099-12-31	
37397197	Familial pseudohyperkalemia	Condition	SNOMED	Clinical Finding	S	717254007	2016-07-31	2099-12-31	
4098076	Acrivastine adverse reaction	Condition	SNOMED	Clinical Finding	S	292571004	1970-01-01	2099-12-31	
4233531	Acute myeloid leukemia, minimal differentiation, FAB M0	Condition	SNOMED	Clinical Finding	S	359631009	1970-01-01	2099-12-31	
4245909	Lack of ossification of ischium	Condition	SNOMED	Clinical Finding	S	93104005	1970-01-01	2099-12-31	
4139853	Pain radiating to left arm	Condition	SNOMED	Clinical Finding	S	425677008	1970-01-01	2099-12-31	
4182135	Gastrointestinal sensation - finding	Condition	SNOMED	Clinical Finding	S	366259001	1970-01-01	2099-12-31	
441553	Myoclonus	Condition	SNOMED	Clinical Finding	S	17450006	1970-01-01	2099-12-31	
4220824	Superficial injury of axilla with infection	Condition	SNOMED	Clinical Finding	S	825003	1970-01-01	2099-12-31	
4035145	Localized non-hereditary amyloidosis	Condition	SNOMED	Clinical Finding	S	237875007	1970-01-01	2099-12-31	
4077591	Congenital secretory diarrhea, sodium type	Condition	SNOMED	Clinical Finding	S	18805001	1970-01-01	2099-12-31	
4172956	Genital herpes simplex type 2	Condition	SNOMED	Clinical Finding	S	423391007	1970-01-01	2099-12-31	
4295181	Hypertrophic type discoid lupus erythematosus	Condition	SNOMED	Clinical Finding	S	403492006	1970-01-01	2099-12-31	
4164545	Guanethidine adverse reaction	Condition	SNOMED	Clinical Finding	S	293499000	1970-01-01	2099-12-31	
4152601	Neurapraxia	Condition	SNOMED	Clinical Finding	S	370509002	1970-01-01	2099-12-31	
4270723	Acute seborrheic dermatitis	Condition	SNOMED	Clinical Finding	S	402202008	1970-01-01	2099-12-31	
4319277	Transient somatotropin deficiency	Condition	SNOMED	Clinical Finding	S	22306000	1970-01-01	2099-12-31	
4092095	Planning suicide	Condition	SNOMED	Clinical Finding	S	247650009	1970-01-01	2099-12-31	
42690074	Does not make decision on safe information to give over telephone	Condition	SNOMED	Clinical Finding	S	1072011000000109	2017-04-01	2099-12-31	
45772069	Pathological fracture due to secondary osteoporosis	Condition	SNOMED	Clinical Finding	S	11314841000119105	2015-01-31	2099-12-31	
45773602	Pin prick sensation of left dermatome of second cervical nerve absent	Condition	SNOMED	Clinical Finding	S	923411000000100	2015-01-31	2099-12-31	
439267	S?zary's disease of intra-abdominal lymph nodes	Condition	SNOMED	Clinical Finding	S	188632001	1970-01-01	2099-12-31	
433892	Cerebellar laceration without open intracranial wound AND with brief loss of consciousness	Condition	SNOMED	Clinical Finding	S	34751006	1970-01-01	2099-12-31	
4207629	Extravasation of urine from kidney	Condition	SNOMED	Clinical Finding	S	311496007	1970-01-01	2099-12-31	
4062167	O/E - liver edge palpable	Condition	SNOMED	Clinical Finding	S	163254002	1970-01-01	2099-12-31	
4012114	Abusive sexual relationship with wife	Condition	SNOMED	Clinical Finding	S	102952009	1970-01-01	2099-12-31	
4164003	Inflammation of ampulla of Vater	Condition	SNOMED	Clinical Finding	S	399525009	1970-01-01	2099-12-31	
440351	Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes	Condition	SNOMED	Clinical Finding	S	93495008	1970-01-01	2099-12-31	
4077373	Sputum evidence of infection	Condition	SNOMED	Clinical Finding	S	275719008	1970-01-01	2099-12-31	
4105893	Hand print mark	Condition	SNOMED	Clinical Finding	S	281690000	1970-01-01	2099-12-31	
4268976	Lens capsule clarity in pseudophakia - finding	Condition	SNOMED	Clinical Finding	S	366037008	1970-01-01	2099-12-31	
4178450	Pulmonary dirofilariasis	Condition	SNOMED	Clinical Finding	S	50997000	1970-01-01	2099-12-31	
4122888	Anterior fontanelle palpable centrally	Condition	SNOMED	Clinical Finding	S	289416004	1970-01-01	2099-12-31	
4193677	Congenital positional talipes	Condition	SNOMED	Clinical Finding	S	395693008	1970-01-01	2099-12-31	
80813	Lumbosacral spondylosis without myelopathy	Condition	SNOMED	Clinical Finding	S	48210000	1970-01-01	2099-12-31	
443391	Malignant tumor of cecum	Condition	SNOMED	Clinical Finding	S	363350007	1970-01-01	2099-12-31	
4322472	Hegar's sign	Condition	SNOMED	Clinical Finding	S	70537007	1970-01-01	2099-12-31	
4269721	Finding related to ability to use visuospatial reasoning	Condition	SNOMED	Clinical Finding	S	365704005	1970-01-01	2099-12-31	
42690418	Amber flag sepsis	Condition	SNOMED	Clinical Finding	S	1076281000000108	2017-04-01	2099-12-31	
46273057	Sputum culture positive for extended beta lactamase producing Escherichia coli	Condition	SNOMED	Clinical Finding	S	711535003	2015-07-31	2099-12-31	
45769059	Overlapping squamous cell carcinoma of hypopharynx	Condition	SNOMED	Clinical Finding	S	707628004	2015-01-31	2099-12-31	
44809722	Sri Lankan - ethnic category 2001 census	Condition	SNOMED	Clinical Finding	S	86461000000107	2014-04-01	2099-12-31	
4187244	Ankylosis of spine	Condition	SNOMED	Clinical Finding	S	47049007	1970-01-01	2099-12-31	
4239874	Benign neoplasm of common bile duct	Condition	SNOMED	Clinical Finding	S	92067007	1970-01-01	2099-12-31	
4133607	Neoplasm of parametrial lymph nodes	Condition	SNOMED	Clinical Finding	S	127271004	1970-01-01	2099-12-31	
4314077	Poisoning due to mamba venom	Condition	SNOMED	Clinical Finding	S	217657003	1970-01-01	2099-12-31	
436817	Feeling nervous	Condition	SNOMED	Clinical Finding	S	424196004	1970-01-01	2099-12-31	
4185564	Beau's lines	Condition	SNOMED	Clinical Finding	S	44087005	1970-01-01	2099-12-31	
196064	Carcinoma in situ of digestive organ	Condition	SNOMED	Clinical Finding	S	109850001	1970-01-01	2099-12-31	
4338659	Equisetum palustre poisoning	Condition	SNOMED	Clinical Finding	S	8779001	1970-01-01	2099-12-31	
4031110	Melanoma in situ of perianal skin	Condition	SNOMED	Clinical Finding	S	109288006	1970-01-01	2099-12-31	
4300336	Trichosporon beigelii infection	Condition	SNOMED	Clinical Finding	S	403091007	1970-01-01	2099-12-31	
373469	Symptomatic torsion dystonia	Condition	SNOMED	Clinical Finding	S	55776008	1970-01-01	2099-12-31	
4240064	Gleason Score 5-6: Moderately differentiated	Condition	SNOMED	Clinical Finding	S	369776000	1970-01-01	2099-12-31	
4343933	Primary pauci-immune necrotizing and crescentic glomerulonephritis	Condition	SNOMED	Clinical Finding	S	239932005	1970-01-01	2099-12-31	
4240572	Gleason Pattern 3	Condition	SNOMED	Clinical Finding	S	369772003	1970-01-01	2099-12-31	
4299803	Acne macule	Condition	SNOMED	Clinical Finding	S	403364000	1970-01-01	2099-12-31	
312336	Arterial aneurysm	Condition	SNOMED	Clinical Finding	S	233981004	1970-01-01	2099-12-31	
4276576	Finding of amniotic fluid chemistry	Condition	SNOMED	Clinical Finding	S	365824003	1970-01-01	2099-12-31	
4339017	X-linked retinitis pigmentosa heterozygote	Condition	SNOMED	Clinical Finding	S	232055006	1970-01-01	2099-12-31	
4309339	Postoperative endotoxic shock	Condition	SNOMED	Clinical Finding	S	213255003	1970-01-01	2099-12-31	
4131014	Neoplasm of female breast	Condition	SNOMED	Clinical Finding	S	126927001	1970-01-01	2099-12-31	
4038718	Gets no exercise	Condition	SNOMED	Clinical Finding	S	228445002	1970-01-01	2099-12-31	
435269	Optic papillitis	Condition	SNOMED	Clinical Finding	S	73221001	1970-01-01	2099-12-31	
44789540	Not yet toilet trained	Condition	SNOMED	Clinical Finding	S	204621000000100	2014-04-01	2099-12-31	
44804777	Two chambered right ventricle with ventricular septal defect below obstruction	Condition	SNOMED	Clinical Finding	S	759881000000102	2014-04-01	2099-12-31	
42709925	Non-traumatic hematoma of subdural space of neuraxis	Condition	SNOMED	Clinical Finding	S	449797005	2012-01-31	2099-12-31	
43021163	Engages in sexual activity outside marriage	Condition	SNOMED	Clinical Finding	S	472952001	2013-01-31	2099-12-31	
43020962	Regurgitation of fetal left atrioventricular (not morphologically mitral) valve	Condition	SNOMED	Clinical Finding	S	472850008	2013-01-31	2099-12-31	
40487474	Two lobed left lung	Condition	SNOMED	Clinical Finding	S	447940009	2011-07-31	2099-12-31	
4201209	Cardiac stress recovery state	Condition	SNOMED	Clinical Finding	S	432554001	2009-01-31	2099-12-31	
37396259	Fetal diethylstilbestrol syndrome	Condition	SNOMED	Clinical Finding	S	716005004	2016-07-31	2099-12-31	
45765939	Streptococcus mitis or Streptococcus oralis	Condition	SNOMED	Clinical Finding	S	703001009	2015-01-31	2099-12-31	
43021910	Parapagus	Condition	SNOMED	Clinical Finding	S	458085000	2013-01-31	2099-12-31	
4178890	Abnormal acid-base balance affecting management of mother	Condition	SNOMED	Clinical Finding	S	50120008	1970-01-01	2099-12-31	
